account_type,currency,user_uuid,bank_uuid,nickname,interest_rate,status,open_date,balance
Saving,GBP,707acc5c-b307-407f-912e-a70c84d1db5f,21e490f8-50cc-496a-bfb5-2727fe03aad8,camera,0.04,Active,2023-10-25 10:18:20,83787
Checking,EUR,2bef2bea-f150-4b92-b292-48db8c0d4aa7,6f40a3e5-67eb-4516-84b5-580c591e4c84,model,0.05,Active,2023-07-05 00:33:34,36266
Checking,USD,049c8568-989f-4e22-a1c5-b643976a7742,b1089816-a051-45b3-b494-df6ab4507475,dark,0.04,Active,2024-01-09 16:29:57,58707
Checking,USD,35a66c6e-5b3d-44ff-8dce-3d32f8dd139d,c0ea811d-d094-4d7f-b239-2656e988b6d1,relate,0.07,Active,2023-12-30 20:03:15,77923
Saving,GBP,40079d89-9471-49b8-8301-2b3a08e834b2,626f9ec2-95ae-4591-8304-78aca38dc67a,owner,0.09,Active,2023-06-07 15:59:08,23219
Saving,GBP,3dac57d9-f4e3-4ef9-b77f-d9fd845589d8,85785025-6b4c-4f73-9f3a-9a07dbe4b229,avoid,0.05,Inactive,2023-12-23 14:20:23,90879
Saving,EUR,635df7b5-da46-49a5-9565-33926399ebf4,0527553d-ebe5-4422-aca1-83bd08ec87a1,relate,0.1,Inactive,2023-10-26 23:33:09,71789
Checking,EUR,9b70e15f-46c8-445e-8c6e-ffff06378a84,1bea3028-e80e-45dd-b04e-42fffc9f6b15,light,0.1,Inactive,2024-03-25 11:07:07,15334
Saving,USD,ea365e66-a09b-4aa3-81f8-c81d9a4a49a4,639cad89-9448-4c05-b396-704e4685885f,either,0.08,Inactive,2024-03-06 22:02:04,56284
Saving,EUR,183f98fe-286c-42c4-b4ea-33cd683a2e7c,626f9ec2-95ae-4591-8304-78aca38dc67a,his,0.04,Inactive,2023-09-13 23:17:38,23184
Saving,EUR,1c2f02bd-f471-447e-9f20-0c99b04c4282,2b0c321f-1720-4968-bab9-f94b867ae9be,dog,0.1,Active,2024-03-04 00:35:20,42151
Checking,EUR,28ef73ce-e9ca-4a15-a718-6e9c90eb953f,db70d3f1-ecb1-4106-91d5-c1c915549253,exist,0.06,Active,2023-08-15 08:28:14,47599
Checking,GBP,e03fabe8-051b-4edd-8561-73b3d1a59f21,7b6db9f5-f2b8-4564-b188-09ff7ea95069,catch,0.1,Active,2024-01-20 08:04:37,19607
Saving,USD,c32f5cf3-e218-489d-9dec-afc7abf6fd6a,c98eb443-0a39-476c-b59b-8aa06732e3c9,time,0.01,Inactive,2023-10-20 11:43:11,68917
Saving,EUR,092f7a04-32e1-4528-a1fe-de98a668fcae,ff3d0f07-4ed6-4106-89cb-636bffc32d79,southern,0.03,Active,2023-10-12 00:39:05,73289
Saving,EUR,e516479a-3474-44f5-ab92-06c825de6635,9e915fbf-6563-4601-9126-199398de1832,support,0.05,Active,2023-11-12 16:19:23,51074
Saving,GBP,67efc8ed-ff29-4b85-b098-1397d559427e,c0ea811d-d094-4d7f-b239-2656e988b6d1,more,0.05,Inactive,2024-01-22 11:13:02,35254
Checking,GBP,b88b1ba0-3d65-4394-9526-1e932a620243,1eb02ff3-6ab8-412b-a570-1dc37380fd8c,become,0.07,Inactive,2023-08-21 00:38:06,62693
Saving,EUR,87b818f3-27f5-48c2-a045-f70a08c76457,d7704a55-ccc1-4a05-a5e1-64d6703b63e5,manager,0.01,Active,2023-05-06 00:26:28,33859
Saving,EUR,c7c345b3-fa42-44b3-99ed-1676a727115e,20ab2c5c-c776-4db9-9596-0a5c651d0b09,cultural,0.05,Inactive,2023-11-16 21:19:33,44318
Checking,GBP,da55208f-a120-4005-88db-24ba85bbf114,8387a989-c0ee-4109-b06b-8971c227f22c,early,0.04,Inactive,2023-06-06 17:10:54,35154
Checking,GBP,b1ac3556-7a63-4ef7-8e11-808e06792b9d,6f40a3e5-67eb-4516-84b5-580c591e4c84,class,0.06,Active,2023-09-16 06:46:23,7858
Checking,USD,9f9e4df6-aedd-458a-9155-925e41eb2e70,c2ebfa6d-04b5-479c-b778-f5241c761b2f,front,0.1,Inactive,2024-02-05 02:23:07,32297
Saving,GBP,5e73c955-2bdc-453e-8287-520fe954dde5,ff0b7efa-b8ac-4d40-806a-ab268fed7301,staff,0.02,Inactive,2024-03-06 13:15:55,42245
Checking,USD,ed9dd715-8627-46ad-b0b6-145ab8941897,32914ac7-a1ff-4f9b-b318-836a4f01aed5,field,0.01,Active,2023-10-04 16:27:57,20850
Saving,EUR,8c82d846-8efc-47da-91e0-b4364652b12c,1535b5e9-768a-445b-b5d4-dc1e4d0d37ec,structure,0.02,Active,2023-08-20 17:46:54,74925
Saving,GBP,78d5d1c3-8eb5-4a0d-b60f-9f268145311a,b1089816-a051-45b3-b494-df6ab4507475,take,0.1,Inactive,2023-08-05 08:32:06,65711
Saving,EUR,8d0fc3a1-13f5-420f-a77c-82589126f84c,db70d3f1-ecb1-4106-91d5-c1c915549253,deal,0.01,Active,2023-11-09 09:41:06,110
Saving,USD,afd022b9-8977-41c1-a658-d1087a8da19c,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,baby,0.04,Inactive,2023-07-18 19:07:58,10161
Checking,EUR,c354953d-f311-4bf3-817c-a2fa576efcf1,f1b05dd5-a883-41d7-9679-a7e3cf0f87d1,general,0.08,Inactive,2023-10-15 11:22:28,66798
Checking,GBP,81017bb8-9287-4638-b986-4ea204c7dbee,f1df6dbf-6278-4c29-9bd0-4abbf47d032f,activity,0.06,Inactive,2023-05-21 06:00:17,67186
Checking,USD,6b74d322-551e-410e-b435-4f1f235df02a,551fe6a9-4cab-45da-af24-05f40e533d29,when,0.02,Inactive,2024-04-02 12:12:00,77043
Saving,EUR,147ac016-d81f-479a-9204-0e53079fe459,d699c5cc-8cc4-4e0b-893a-102c8104cb85,radio,0.04,Inactive,2024-03-14 01:43:12,58335
Saving,EUR,f56ad020-2e07-4bd0-8641-c12444054052,95e4d2aa-e38c-406c-b2eb-f6da7f98d2b0,big,0.03,Active,2023-06-30 02:34:47,89746
Checking,EUR,9d179d15-765c-43d1-88ec-e748c1f6495e,d699c5cc-8cc4-4e0b-893a-102c8104cb85,approach,0.04,Active,2023-10-17 15:48:48,13339
Saving,GBP,3c4c14d3-c89c-4d15-853a-816706c030b5,a2f96486-7b58-49d1-8602-77feaeb12725,call,0.05,Inactive,2023-07-12 19:58:38,76261
Checking,GBP,0f769e38-dc42-4ffc-9617-84a4cb583d9c,c2bdbcdc-f55c-410a-bb6f-8d8005df3f91,Democrat,0.05,Inactive,2023-07-01 05:10:07,47862
Saving,USD,45833a51-b7f7-4977-a0c9-ec9046655380,edefc661-a046-4de1-9a2a-5a3362b0dacd,against,0.06,Inactive,2023-09-29 02:31:15,76252
Checking,GBP,9450944f-5837-417d-937a-88dbb5097fc1,8643dfd7-52b1-4dc9-93b1-e58aaf03e9e6,land,0.02,Inactive,2023-12-07 01:03:32,27348
Saving,USD,7a5f88ee-74c7-4647-ba6c-ff34ee8bf36b,3df1a3b0-b941-4f56-a863-3519e0b75773,onto,0.09,Inactive,2023-12-12 16:06:53,93006
Checking,USD,b4bd3b7c-3094-4e4d-917e-fc792900e5e4,da096f46-bef9-4996-b4b4-377ea09791db,impact,0.04,Inactive,2024-03-17 13:35:54,39483
Checking,EUR,c7c345b3-fa42-44b3-99ed-1676a727115e,42895d93-ff7b-4e69-812b-8bea493184a9,room,0.06,Inactive,2023-11-05 16:39:25,90227
Saving,EUR,4f00965c-fb35-47f2-a90d-cb0b48dbe8cb,4d46c8dd-b914-4f24-b825-071fec96d6f9,stay,0.07,Active,2023-06-30 18:19:20,82067
Checking,EUR,82994d25-b85c-4887-b6d6-65e092152082,8c144f07-b002-4a17-aaf8-19feb4e889ad,special,0.01,Active,2023-10-08 13:32:04,52127
Saving,USD,8c70b3b3-7d3c-412f-8587-cdd304eeeaba,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,street,0.03,Active,2023-07-14 07:51:05,43251
Saving,USD,e2d94593-7886-4ac8-9644-154e93f4de69,3b43f907-cef9-4575-a72d-9ba32acfc395,believe,0.02,Inactive,2023-12-05 13:50:22,42239
Saving,GBP,87501df3-bb89-4617-b99c-d95556fb7a8f,c98eb443-0a39-476c-b59b-8aa06732e3c9,anyone,0.09,Active,2024-02-17 21:00:08,4349
Checking,USD,13d78a94-92e2-4738-993b-843ff0156fb7,b3c9b51b-b289-422c-91bd-ce27c07842b6,after,0.07,Inactive,2023-11-11 18:29:04,67859
Checking,EUR,201f1a05-d482-4356-999e-7d4523c5c9af,ff1065d7-6548-4e1e-a1a2-da14440b7469,majority,0.1,Active,2023-07-06 23:26:38,16025
Checking,GBP,4c632b76-3d5d-459f-8446-a8a71af645b8,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,decade,0.04,Active,2023-07-03 08:24:33,58066
Saving,GBP,e0ace847-a218-4245-acd3-0c00c293bd71,9e915fbf-6563-4601-9126-199398de1832,dinner,0.03,Active,2023-05-19 07:51:40,6658
Saving,EUR,263c0c6e-f852-4fef-9545-75d849af79c1,57162ebf-7275-4379-9f99-cf7e112ebae7,note,0.06,Inactive,2023-10-05 05:29:53,88219
Checking,USD,a42840b3-7aa7-43c6-a359-d5635835d661,8e7d0511-aac9-49f1-86ba-ab06969541d6,degree,0.06,Inactive,2023-06-06 02:22:40,80419
Checking,EUR,d9aa8d56-4e14-4564-a4a3-30783c65d602,58457669-f3a7-49b4-bf30-c0248ff69bc0,bed,0.07,Active,2023-08-24 12:39:40,25966
Checking,GBP,f56ad020-2e07-4bd0-8641-c12444054052,db70d3f1-ecb1-4106-91d5-c1c915549253,recognize,0.06,Active,2023-09-16 14:58:37,36216
Checking,GBP,1583bfc9-938f-4ac3-909b-d7d5d46a89de,2be5556a-b3d6-4321-b915-af28ad7f7a85,challenge,0.08,Inactive,2023-07-24 19:23:44,99245
Saving,USD,0b46c751-2af1-40df-a201-6bfe7f0f5e6a,3df1a3b0-b941-4f56-a863-3519e0b75773,day,0.1,Active,2023-10-23 12:26:04,13670
Saving,GBP,d2fc3c22-38ed-43d2-bcac-1c7f3591826e,42895d93-ff7b-4e69-812b-8bea493184a9,fall,0.08,Active,2023-10-10 14:59:56,69947
Saving,EUR,37c8c3de-a1b0-4374-b7db-818d600daa9a,32914ac7-a1ff-4f9b-b318-836a4f01aed5,a,0.07,Active,2023-05-13 08:31:54,66570
Saving,EUR,3c1978ab-7b65-47ce-b821-d0de41998654,c0ea811d-d094-4d7f-b239-2656e988b6d1,box,0.06,Inactive,2024-02-27 22:12:43,32012
Checking,USD,8c7848d0-ac7b-458d-91a8-d7c48762d3e1,cde859d4-b72d-452d-a480-f0ef4209c5ad,we,0.08,Inactive,2023-05-11 16:19:51,33627
Checking,USD,85e76afe-8c18-408a-9fb8-4b4a8f0b1db9,d87ba2ed-9c08-4678-adc6-fe28adc77d98,Mrs,0.05,Inactive,2024-04-02 22:44:44,98691
Saving,USD,6c89d8ca-3d30-42b9-97b9-17f21bf987e2,6c7de3de-6014-42f5-8327-fb5210c2dbfe,first,0.08,Active,2023-09-22 12:57:21,5505
Checking,EUR,8ce47d46-606c-4222-8887-be7b9a716d86,ede82782-f6ee-4b12-ad36-e50df1990f5e,show,0.05,Inactive,2023-06-05 05:47:02,7182
Saving,USD,fe60d1e7-42f0-4fcb-aac1-4a8fa6b70b7a,85785025-6b4c-4f73-9f3a-9a07dbe4b229,continue,0.06,Inactive,2023-05-21 20:39:08,95223
Checking,GBP,0268cb81-3e2d-40ec-9e9e-65f78d3ab8e6,e0b9e5f0-48f7-4df3-ba36-b6961696dcbd,development,0.01,Active,2023-08-01 07:40:42,16581
Saving,EUR,78556bdb-87b3-40e7-957f-62cdb7265d49,ff0b7efa-b8ac-4d40-806a-ab268fed7301,article,0.06,Active,2023-12-12 03:05:52,11335
Checking,EUR,c4526c2f-9e44-413a-a8bc-263cf587cfc2,de1da2cd-cbeb-4338-a33d-672f7c44967d,environment,0.1,Active,2023-08-10 20:01:01,71930
Checking,EUR,dd0b3e89-eb3e-4bce-b0df-331c4e927c8b,7db308e2-8cc1-471c-9584-9629803062d9,federal,0.01,Inactive,2023-07-07 21:07:06,73145
Checking,EUR,b979d3de-89c8-4c6c-a71d-2be07743b51b,e883e00d-1210-48fb-b25f-9602392cd4b0,which,0.02,Inactive,2023-10-04 14:23:03,75053
Checking,GBP,ced76444-8b87-41e1-949f-5f8d17025e18,4aaad543-d569-4bd4-8a66-7c7e6bc97e5a,here,0.04,Active,2024-02-05 10:33:49,1733
Checking,GBP,a2de2f74-b801-4553-9d3e-d37387a2c8a0,0d3cd7d9-2503-4b63-bec1-8ea5da31a4f1,that,0.08,Active,2024-01-18 16:53:27,54186
Saving,USD,d3f7e452-4e2e-4803-b571-b905104e73d0,4dcbc30f-6af8-4180-b3ce-0b5466f58f02,pretty,0.04,Inactive,2023-05-19 14:26:47,93030
Checking,GBP,f4eac381-d93b-47b3-bdfb-9650966c4249,43de0380-bdaf-4600-84b8-4bd44df6eeac,until,0.05,Active,2023-06-18 03:31:25,4624
Checking,EUR,698fb408-2365-4b77-b535-667a6d5f88cd,a8bff895-1cb2-47ae-b610-e7579bd6507b,condition,0.04,Inactive,2024-04-08 19:53:33,14320
Saving,USD,760e72c8-ec35-47f9-8986-02383617935a,0527553d-ebe5-4422-aca1-83bd08ec87a1,occur,0.02,Active,2023-11-09 13:23:03,76427
Checking,EUR,00c96662-8d2b-4531-b37b-ac67e828662d,88471f5a-adcd-4a48-9ea8-b9941c969410,trip,0.03,Active,2024-02-22 01:41:43,20146
Saving,USD,4a6acb31-0257-4db4-9ad1-4d3aa8cb96bc,8643dfd7-52b1-4dc9-93b1-e58aaf03e9e6,until,0.1,Active,2023-12-19 18:57:08,98360
Checking,GBP,57700d5b-5199-49d4-8408-0b7ce903db98,1eb02ff3-6ab8-412b-a570-1dc37380fd8c,as,0.01,Active,2024-02-16 19:30:32,83503
Checking,EUR,7bf6f5b8-27f0-4d68-841c-1321ca41d56a,4dcbc30f-6af8-4180-b3ce-0b5466f58f02,cup,0.02,Inactive,2023-09-08 21:29:56,8419
Checking,GBP,0fc9160b-1883-4db8-be9f-5e569d66af5a,80fb6c11-862f-41fb-b12e-a4d9c3b17506,board,0.01,Active,2024-02-22 02:11:33,7089
Checking,USD,bb9eb2cb-4d78-4ef5-8563-447aaafbd298,3df1a3b0-b941-4f56-a863-3519e0b75773,whose,0.1,Inactive,2023-05-18 14:11:29,88554
Checking,USD,0516c4ad-24ab-43fd-b254-879709f972dd,f1b05dd5-a883-41d7-9679-a7e3cf0f87d1,speak,0.05,Inactive,2023-05-18 18:38:46,77804
Checking,EUR,49de802d-399b-4dac-9048-6283d94d6382,172ac7f6-3651-47c4-85c0-d65f8feaeafb,style,0.07,Inactive,2023-08-26 23:45:49,27600
Saving,GBP,24b4b5ab-c184-4394-9492-75f7b46b5d13,1eb02ff3-6ab8-412b-a570-1dc37380fd8c,happy,0.05,Active,2023-09-23 05:29:29,55715
Saving,GBP,5fcd4cc0-66cb-48e2-81fc-887a9b85a3e1,d91b0fad-6248-4136-b4b3-faf5806c73ad,bad,0.01,Active,2024-02-13 20:17:03,43023
Saving,EUR,ece8ce25-bf36-4a0a-b4e2-a32f826f7543,95e4d2aa-e38c-406c-b2eb-f6da7f98d2b0,financial,0.1,Inactive,2024-01-19 07:00:05,78716
Checking,EUR,027bb8f4-de6f-412a-9f39-39f039ce9cdd,53604252-da97-4254-9ef2-fa9fc293c634,officer,0.04,Inactive,2024-01-13 08:52:31,52329
Saving,EUR,33e0cbe6-39b4-4877-88f6-639183e27755,d87ba2ed-9c08-4678-adc6-fe28adc77d98,rise,0.06,Active,2023-10-18 23:46:27,31668
Saving,USD,4bd7b479-7fe2-4515-a988-f99602ac4d1b,86eeabc2-f250-4fe9-91bf-3da6a5818c19,offer,0.08,Active,2024-03-17 19:55:18,65088
Saving,USD,abff5df5-ccd6-47a0-b18f-1f929a79b2a3,691c851d-b62e-4f33-a8fc-38718f52e7a4,operation,0.03,Inactive,2023-05-13 08:02:05,77512
Checking,GBP,544e0959-4c6e-410b-9651-ba5e8ee12054,ff1065d7-6548-4e1e-a1a2-da14440b7469,inside,0.01,Inactive,2023-10-28 08:52:00,10015
Checking,GBP,7615fda7-a550-4ca4-83bb-13908bff0e27,b3c9b51b-b289-422c-91bd-ce27c07842b6,way,0.07,Inactive,2023-06-12 21:40:30,51996
Checking,USD,2771014c-a0d3-47df-811d-00de963f6c65,0527553d-ebe5-4422-aca1-83bd08ec87a1,truth,0.01,Active,2023-09-03 11:38:00,17454
Saving,USD,213ee435-cfbf-400e-8f8a-da6d4cba1f7a,f1b05dd5-a883-41d7-9679-a7e3cf0f87d1,learn,0.08,Active,2024-03-07 12:41:00,62511
Saving,EUR,d428b4e3-a1e8-42e6-82dd-1e81f1bd15ff,1d8d64e5-fe21-421d-928b-8d668e792bd9,concern,0.03,Active,2023-09-13 08:20:18,76319
Checking,GBP,395dcbb3-2f34-4ae0-8cea-6c972e4e554b,2b0c321f-1720-4968-bab9-f94b867ae9be,community,0.02,Inactive,2023-06-23 23:39:51,43453
Saving,GBP,b2ab4b30-7eb8-496a-abe3-508ee603a106,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,important,0.08,Inactive,2024-04-09 07:12:49,59329
Saving,GBP,ff308573-76ee-4c61-87c7-832481a0acf0,02724760-be34-4386-b189-7936855a01de,meet,0.03,Inactive,2023-10-20 02:00:05,63547
Checking,EUR,6b7cdb25-e725-463f-ba3f-ac6267ad151b,9ce70298-0a53-4f04-b860-ac49fb903f50,computer,0.07,Active,2023-08-09 08:56:39,11832
Saving,EUR,914edb80-b389-4b3f-baf2-5989db576f84,9e915fbf-6563-4601-9126-199398de1832,detail,0.03,Inactive,2023-08-02 06:39:45,27148
Saving,USD,3e86a3d8-e1bf-49a6-8df5-db1d66a2fb7f,2bbddbb7-bbad-483b-88f0-36a0e5a4c594,major,0.07,Active,2023-09-19 06:25:01,51665
Checking,USD,ff4115ad-54fa-4768-85dc-ecc770535b28,3baa87d0-c52b-48f6-9957-d0a990dc6f70,thousand,0.1,Inactive,2023-12-19 08:09:21,50783
Checking,GBP,daa32123-6cfb-46d0-999b-cef61e6719ca,c7888ffc-2f6b-4fe2-b40e-d8dc60535ee8,cold,0.01,Active,2023-09-01 23:04:14,47976
Checking,EUR,0bb50397-e85f-4e8f-a313-1886a5be7a37,f24ce5ce-6ef5-42b9-914b-1ba7da6e4f4c,store,0.07,Active,2023-09-01 17:06:49,46647
Saving,EUR,d7f0a287-2a2c-4c7d-9e61-65a14b0610cc,150f753c-fc5a-4017-85f0-9bdeb6eebb22,scientist,0.08,Active,2023-07-29 01:07:22,7266
Checking,EUR,1298388c-7648-4f60-8452-ad3851061ae7,8c144f07-b002-4a17-aaf8-19feb4e889ad,level,0.09,Inactive,2023-06-16 20:39:13,77581
Checking,EUR,bf52ee4d-ed58-41b5-b06e-b1c42bb400b8,5cf637df-79f1-4b79-8996-624b31322283,cold,0.08,Inactive,2024-04-14 11:31:18,3440
Checking,EUR,7ac14458-aa5a-494d-919f-4542e66af1ef,8e7d0511-aac9-49f1-86ba-ab06969541d6,situation,0.01,Inactive,2023-05-04 01:36:06,70928
Checking,GBP,031a0dc3-2334-42a1-83c1-f88a39e2de92,626f9ec2-95ae-4591-8304-78aca38dc67a,computer,0.06,Inactive,2023-05-05 09:17:30,44412
Saving,GBP,5513fbf5-3af6-45b0-bcc0-60b1c7ced7db,f1b05dd5-a883-41d7-9679-a7e3cf0f87d1,reflect,0.1,Active,2023-05-02 18:31:18,65979
Saving,EUR,b979d3de-89c8-4c6c-a71d-2be07743b51b,53604252-da97-4254-9ef2-fa9fc293c634,personal,0.04,Inactive,2023-12-01 06:08:21,27129
Checking,EUR,ec8a02aa-156f-487f-a1a3-3964e305fcda,86eeabc2-f250-4fe9-91bf-3da6a5818c19,red,0.1,Inactive,2023-10-27 08:40:09,30879
Checking,USD,0cb89c13-5fdb-420a-9bc0-e6c3d9066eb7,3df1a3b0-b941-4f56-a863-3519e0b75773,maybe,0.09,Active,2023-12-16 13:51:39,86351
Checking,GBP,d3bb7f5b-98d8-4db1-9b1f-518b086c1a19,86eeabc2-f250-4fe9-91bf-3da6a5818c19,themselves,0.09,Active,2024-04-06 04:34:22,22381
Saving,GBP,a8c58c46-9405-4e8e-a9cc-7c9e832a86d7,e0b9e5f0-48f7-4df3-ba36-b6961696dcbd,write,0.07,Inactive,2024-04-11 10:58:16,15120
Checking,EUR,dd70c017-c003-4864-a1b1-dd02db01a8ac,3baa87d0-c52b-48f6-9957-d0a990dc6f70,rock,0.07,Active,2023-06-16 03:43:32,85426
Saving,EUR,413d80e4-e32c-4c5e-b32c-6ac1a4188da7,88471f5a-adcd-4a48-9ea8-b9941c969410,drop,0.04,Inactive,2023-12-24 06:18:28,94698
Saving,GBP,a478e0d4-a382-4828-8301-aa815aa697d3,86eeabc2-f250-4fe9-91bf-3da6a5818c19,most,0.08,Active,2023-06-29 23:44:19,96067
Saving,GBP,854074f4-724b-40dd-a9b9-f82b1041e5f1,9e915fbf-6563-4601-9126-199398de1832,right,0.02,Inactive,2024-02-14 06:59:43,37185
Saving,GBP,95820c6f-e648-4ec4-819f-27f0c1621826,172ac7f6-3651-47c4-85c0-d65f8feaeafb,side,0.01,Active,2024-01-17 21:34:09,67586
Checking,EUR,d428b4e3-a1e8-42e6-82dd-1e81f1bd15ff,b3c9b51b-b289-422c-91bd-ce27c07842b6,reason,0.1,Inactive,2023-05-19 11:10:15,89899
Checking,EUR,03b2d9d5-9e7a-4969-a03a-63b66045b901,ff9a1714-43c2-4203-b264-ff431fa8549c,relationship,0.06,Active,2024-02-27 01:29:50,45853
Checking,EUR,83fd57d4-1964-4524-89ab-08fe3a8a86c6,ff1065d7-6548-4e1e-a1a2-da14440b7469,call,0.09,Inactive,2023-09-28 10:08:59,99584
Saving,GBP,bc07672d-8b0c-485f-82ba-2aa30c7e81f1,6f062357-841d-4e3d-96f3-9dcba56531b7,think,0.01,Active,2024-02-10 11:29:36,99700
Saving,USD,6b1e6cdc-ceaa-46af-b4a7-3e4a554a1d17,d91b0fad-6248-4136-b4b3-faf5806c73ad,fast,0.03,Active,2023-09-21 01:32:53,50886
Saving,USD,5abee80d-bb8d-4a03-bc94-505f21cc7529,4d46c8dd-b914-4f24-b825-071fec96d6f9,event,0.03,Inactive,2023-11-18 05:09:05,43236
Saving,USD,582d5a6e-8dc1-4758-9015-a9a711cce8e5,6e16e19a-50f3-442e-9138-279acec4e635,consider,0.09,Inactive,2023-10-14 16:03:19,77592
Checking,GBP,4cac2c81-f3b0-4a0b-9475-6100737fefb5,150f753c-fc5a-4017-85f0-9bdeb6eebb22,else,0.01,Inactive,2023-11-12 10:51:33,68199
Saving,EUR,c3e10927-f4e7-4d7d-ab0c-a8cfb69de5bf,20ab2c5c-c776-4db9-9596-0a5c651d0b09,sign,0.09,Inactive,2023-05-22 06:25:59,724
Checking,GBP,3a0b6442-36bc-4a0c-a9a4-a281b1dc0a33,551fe6a9-4cab-45da-af24-05f40e533d29,condition,0.03,Inactive,2023-10-11 17:57:49,68034
Checking,GBP,1e086efa-f997-4286-b916-224938086114,80c51af7-e84e-4ec9-84b6-6466fb9359f4,book,0.03,Active,2024-01-28 18:56:36,18005
Saving,USD,6ca055b3-1530-4632-8c56-b3ef62140a4a,1535b5e9-768a-445b-b5d4-dc1e4d0d37ec,Democrat,0.07,Inactive,2024-02-08 09:43:17,43315
Checking,EUR,8eb9d106-3604-48af-9ab5-3acf9caa9e63,80fb6c11-862f-41fb-b12e-a4d9c3b17506,air,0.05,Active,2023-10-18 23:32:25,91082
Saving,USD,c5b3c886-6153-4a7b-88cf-31bd7f9b82a0,e0b9e5f0-48f7-4df3-ba36-b6961696dcbd,as,0.05,Active,2024-02-22 05:57:21,97856
Checking,EUR,f337a101-2904-40eb-a092-5e039d121362,5cf637df-79f1-4b79-8996-624b31322283,business,0.05,Active,2023-08-21 00:20:44,42735
Saving,GBP,94b4349b-369c-4b02-b6fe-eb98f4fa9a0e,db70d3f1-ecb1-4106-91d5-c1c915549253,professional,0.09,Inactive,2023-05-22 14:01:40,26449
Saving,USD,ed8abb53-33df-42d6-9d3e-4a7adbebb1b7,57162ebf-7275-4379-9f99-cf7e112ebae7,need,0.05,Active,2024-02-14 13:23:01,1105
Checking,GBP,736ba19e-af24-47e4-bb7a-26b21dfb8247,30b7b059-8691-4aa8-b351-0f971b75d7d8,image,0.07,Active,2023-11-04 14:34:02,56499
Checking,EUR,407d7542-67c8-4fcf-80f0-7cd21218168a,6e16e19a-50f3-442e-9138-279acec4e635,where,0.03,Inactive,2023-10-19 03:01:22,22886
Saving,EUR,52ecf863-1f99-4976-a339-87a7fa7748d0,4aaad543-d569-4bd4-8a66-7c7e6bc97e5a,discover,0.01,Inactive,2023-05-11 22:34:18,33792
Saving,GBP,0d31ca6d-b8d8-45b6-bf7a-b0576ca12bc7,8387a989-c0ee-4109-b06b-8971c227f22c,current,0.04,Inactive,2023-06-28 23:46:40,50789
Checking,GBP,57db5681-80a1-4cc3-90c9-76ba409a5466,172ac7f6-3651-47c4-85c0-d65f8feaeafb,black,0.01,Active,2023-07-01 05:30:27,13949
Saving,GBP,2608c361-ffee-48eb-aa13-14d4dcab1e12,9e915fbf-6563-4601-9126-199398de1832,economy,0.08,Active,2023-08-02 10:49:47,85665
Saving,USD,cea960fe-a8c2-47a6-a42c-d307db6ec3c4,c2bdbcdc-f55c-410a-bb6f-8d8005df3f91,check,0.08,Active,2024-03-20 15:34:33,44817
Saving,EUR,cba65299-f583-4721-9f8b-381de32ef60e,3b43f907-cef9-4575-a72d-9ba32acfc395,world,0.04,Active,2024-01-23 08:49:00,25239
Checking,USD,3cbcb628-44d3-4215-9bdb-b6813e1c7560,16c67678-7651-4a44-ab89-0514574e8d32,inside,0.1,Active,2023-12-12 12:16:54,15280
Saving,EUR,2e410500-c8ee-4f61-a6ed-2349180ddf15,57162ebf-7275-4379-9f99-cf7e112ebae7,social,0.09,Active,2023-07-15 14:35:08,40586
Checking,EUR,c8314ba7-9edb-436f-9c03-e4d758cb2c2b,02724760-be34-4386-b189-7936855a01de,cell,0.08,Inactive,2024-03-25 04:12:47,19264
Checking,EUR,cf64ad71-d884-440a-9ace-103e9dac2cdc,d699c5cc-8cc4-4e0b-893a-102c8104cb85,agreement,0.07,Inactive,2024-03-10 19:02:33,26428
Checking,GBP,1c529434-3691-4814-939d-d544d00d57b6,626f9ec2-95ae-4591-8304-78aca38dc67a,environment,0.07,Inactive,2023-11-27 11:20:01,5512
Checking,USD,6a3d5692-2047-4df7-b532-4dac6a0bdc24,5eec1a34-36a0-42a9-9c6b-6efe347bccd9,right,0.06,Inactive,2023-11-03 23:53:40,55631
Saving,GBP,e7fc8674-3d4d-45c6-b596-97db9bc02b13,04de1093-5e5c-4ece-a41a-a01e4a330f6b,he,0.1,Inactive,2023-06-11 12:10:07,19851
Checking,EUR,57dd3e95-5e8b-46b0-a99a-3f1ae1492539,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,lawyer,0.06,Inactive,2023-12-03 10:53:08,37597
Checking,EUR,61ce30ba-dd7f-422f-957f-70f1a6741c41,e883e00d-1210-48fb-b25f-9602392cd4b0,interesting,0.08,Active,2023-11-29 04:28:37,99526
Checking,EUR,ddcd452b-7e48-4e23-9b2f-dbf42748a5d2,95e4d2aa-e38c-406c-b2eb-f6da7f98d2b0,eat,0.07,Active,2023-11-10 10:26:37,3385
Checking,USD,2733869d-7e52-42a2-b29d-34621ac35c4d,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,if,0.09,Active,2023-11-01 20:40:03,3149
